order_id,customer_id,order_date,order_total,payment_method,delivery_partner_id,store_id,hour,day,month,weekday,product_id,quantity,unit_price,total_price,product_name,category,brand,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,promised_time,actual_time,delivery_time_minutes,distance_km,reasons_if_delayed,is_delayed,delay_minutes,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,promised_duration_minutes,actual_duration_minutes,delivery_efficiency,order_size,is_peak,delay_category,delivery_status,delay_bucket,order_value_bucket
7941755463,19705695,2024-09-30 09:35:04,556.76,Wallet,821,8249,9,30,9,Monday,851978,1,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala,894.65,20.0,365,28,92,Patiala,520564,2024-07-26,Premium,6,816.6,2024-09-30 09:51:04,2024-09-30 09:54:04,3.0,2.94,Traffic,True,3.0,3762488,3,Customer service was not helpful.,Customer Service,Negative,2024-09-30,16.0,19.0,0.8421052631578947,1,True,Low Delay,Delayed,0-5 min,Low
4540271027,23126356,2024-05-14 03:55:16,2499.3,Cash,7176,1564,3,14,5,Tuesday,257719,1,281.73,281.73,Eggs,Dairy & Breakfast,Chaudhuri PLC,352.16,20.0,7,17,93,Bhopal,28548,2024-05-29,Inactive,7,1580.04,2024-05-14 04:10:16,2024-05-14 04:12:16,2.0,1.86,Traffic,True,2.0,1347524,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-05-14,15.0,17.0,0.8823529411764706,1,False,Low Delay,Delayed,0-5 min,Medium
8022168472,70230254,2024-02-20 22:33:43,2966.15,Cash,42469,5909,22,20,2,Tuesday,67197,1,552.2,552.2,Butter,Dairy & Breakfast,Shetty-Bora,690.25,20.0,7,20,79,Suryapet,377043,2023-12-24,New,14,1488.42,2024-02-20 22:52:43,2024-02-20 23:00:43,8.0,2.58,Traffic,True,8.0,714006,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-20,19.0,27.0,0.7037037037037037,1,True,Medium Delay,Delayed,5-15 min,Medium
3808358945,78014505,2023-08-26 03:06:53,2926.42,Wallet,14986,2764,3,26,8,Saturday,257719,2,281.73,563.46,Eggs,Dairy & Breakfast,Chaudhuri PLC,352.16,20.0,7,17,93,Kottayam,798846,2023-04-09,New,1,696.29,2023-08-26 03:17:53,2023-08-26 03:26:53,9.0,2.67,Traffic,True,9.0,4035590,3,"It was okay, nothing special.",Customer Service,Neutral,2023-08-26,11.0,20.0,0.55,2,False,Medium Delay,Delayed,5-15 min,Medium
5112444865,45868300,2024-06-06 21:04:35,4296.62,Card,2692,6581,21,6,6,Thursday,747801,3,277.76,833.28,Toilet Cleaner,Household Care,Saha-Vora,370.35,25.0,365,23,71,Ratlam,406941,2023-08-24,Premium,7,584.9,2024-06-06 21:24:35,2024-06-06 21:19:35,-5.0,2.02,On Time,False,0.0,8509121,4,"Excellent quality, will buy again!",Product Quality,Positive,2024-06-06,20.0,15.0,1.3333333333333333,3,True,Low Delay,On Time / Early,0-5 min,High
9965551056,33658749,2023-06-24 01:59:08,947.95,UPI,98962,7136,1,24,6,Saturday,123983,2,785.67,1571.34,Cough Syrup,Pharmacy,Kurian-Chhabra,982.09,20.0,365,25,72,Ahmednagar,877365,2024-03-11,Inactive,6,547.78,2023-06-24 02:19:08,2023-06-24 02:25:08,6.0,2.4,Traffic,True,6.0,2629195,3,Very disappointed with the quality.,Delivery,Negative,2023-06-24,20.0,26.0,0.7692307692307693,2,False,Medium Delay,Delayed,5-15 min,Low
7695708103,51119088,2024-05-16 15:41:47,1864.07,Cash,87812,1626,15,16,5,Thursday,487065,3,374.68,1124.04,Chips,Snacks & Munchies,Kadakia-Yadav,576.43,35.0,90,27,87,Tinsukia,538718,2023-07-26,Regular,9,1264.67,2024-05-16 15:53:47,2024-05-16 15:54:47,1.0,4.44,Traffic,True,1.0,4989853,5,Will definitely order again.,Customer Service,Positive,2024-05-16,12.0,13.0,0.9230769230769231,3,False,Low Delay,Delayed,0-5 min,Medium
7022728237,21677923,2023-06-03 04:14:03,2066.42,Card,81122,4570,4,3,6,Saturday,455083,1,959.01,959.01,Butter,Dairy & Breakfast,Dutta Inc,1198.76,20.0,7,29,63,Kakinada,247798,2023-07-18,New,17,465.55,2023-06-03 04:29:03,2023-06-03 04:29:03,0.0,3.91,On Time,False,0.0,8098875,4,Great prices and fast delivery!,Product Quality,Positive,2023-06-03,15.0,15.0,1.0,1,False,Low Delay,On Time / Early,0-5 min,Medium
2062715135,13197985,2024-08-20 15:38:50,1107.38,Card,43272,7132,15,20,8,Tuesday,661577,2,720.95,1441.9,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,28,95,Nanded,299635,2023-04-19,Premium,19,516.21,2024-08-20 15:51:50,2024-08-20 15:51:50,0.0,1.17,On Time,False,0.0,8667711,1,Product was damaged during delivery.,App Experience,Negative,2024-08-20,13.0,13.0,1.0,2,False,Low Delay,On Time / Early,0-5 min,Medium
3287815959,73061709,2024-08-09 19:43:10,2999.16,UPI,42829,2716,19,9,8,Friday,34186,1,925.65,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,1234.2,25.0,3,27,74,Uluberia,214812,2024-08-22,Premium,1,1557.57,2024-08-09 19:54:10,2024-08-09 20:15:10,21.0,2.8,Traffic,True,21.0,3285644,4,"It was okay, nothing special.",Delivery,Neutral,2024-08-09,11.0,32.0,0.34375,1,True,High Delay,Delayed,15+ min,Medium
9015471552,23081177,2024-04-13 19:32:29,1434.89,UPI,72941,526,19,13,4,Saturday,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad,409.31,15.0,365,14,85,Panchkula,828437,2024-06-14,New,14,969.68,2024-04-13 19:46:29,2024-04-13 19:46:29,0.0,1.88,On Time,False,0.0,5097936,2,Very disappointed with the quality.,App Experience,Negative,2024-04-13,14.0,14.0,1.0,2,True,Low Delay,On Time / Early,0-5 min,Medium
1595123446,30188374,2024-02-27 00:40:54,864.3,Cash,25599,8150,0,27,2,Tuesday,137909,2,864.3,1728.6,Cough Syrup,Pharmacy,Dalal PLC,1080.37,20.0,365,23,65,Haldia,400684,2024-03-28,New,15,915.53,2024-02-27 00:53:54,2024-02-27 00:55:54,2.0,2.34,Traffic,True,2.0,2339018,4,Will definitely order again.,Customer Service,Positive,2024-02-27,13.0,15.0,0.8666666666666667,2,False,Low Delay,Delayed,0-5 min,Low
4888577440,35237846,2024-05-19 00:42:46,2010.17,Card,1050,5802,0,19,5,Sunday,697683,2,123.74,247.48,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",164.99,25.0,365,14,82,Guna,546699,2023-09-11,Premium,20,1968.65,2024-05-19 01:02:46,2024-05-19 00:57:46,-5.0,1.06,On Time,False,0.0,6416336,4,Highly recommended!,Product Quality,Positive,2024-05-19,20.0,15.0,1.3333333333333333,2,False,Low Delay,On Time / Early,0-5 min,Medium
9039053330,82425179,2023-08-16 10:15:50,2077.55,UPI,93032,8513,10,16,8,Wednesday,94225,3,77.11,231.32999999999998,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,13,70,Kakinada,367377,2024-06-13,Regular,17,1532.5,2023-08-16 10:26:50,2023-08-16 10:25:50,-1.0,3.5,On Time,False,0.0,3789341,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-08-16,11.0,10.0,1.1,3,True,Low Delay,On Time / Early,0-5 min,Medium
3091360904,59252433,2024-06-16 04:26:49,1758.62,UPI,32085,102,4,16,6,Sunday,799459,1,852.02,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",1065.02,20.0,365,29,66,Karaikudi,598368,2024-09-20,Regular,1,990.53,2024-06-16 04:42:49,2024-06-16 04:42:49,0.0,4.04,On Time,False,0.0,8064104,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-16,16.0,16.0,1.0,1,False,Low Delay,On Time / Early,0-5 min,Medium
6821938492,90346920,2023-09-06 16:46:35,2645.3,UPI,78087,8675,16,6,9,Wednesday,256051,3,400.92,1202.76,Lotion,Personal Care,"Mannan, Naidu and Sama",616.8,35.0,365,17,100,Satara,677618,2024-09-14,New,1,738.13,2023-09-06 17:03:35,2023-09-06 17:04:35,1.0,0.96,Traffic,True,1.0,1252726,4,"Overall good experience, thank you!",Delivery,Positive,2023-09-06,17.0,18.0,0.9444444444444444,3,False,Low Delay,Delayed,0-5 min,Medium
4553785640,94486311,2024-08-13 16:37:43,2646.91,UPI,48308,5627,16,13,8,Tuesday,818990,2,163.55,327.1,Tomatoes,Fruits & Vegetables,Dugar Group,218.07,25.0,3,22,92,Chittoor,320760,2023-08-17,New,16,1812.66,2024-08-13 16:49:43,2024-08-13 16:50:43,1.0,4.56,Traffic,True,1.0,7032053,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-13,12.0,13.0,0.9230769230769231,2,False,Low Delay,Delayed,0-5 min,Medium
4005611015,5763963,2024-03-29 23:52:07,1543.49,UPI,10416,1497,23,29,3,Friday,613942,3,545.0,1635.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",838.46,35.0,365,28,72,Pimpri-Chinchwad,773179,2023-03-30,Regular,12,1118.82,2024-03-30 00:03:07,2024-03-30 00:17:07,14.0,2.77,Traffic,True,14.0,4351782,3,I had a bad experience.,Product Quality,Negative,2024-03-30,11.0,25.0,0.44,3,False,Medium Delay,Delayed,5-15 min,Medium
8480910658,73799927,2023-08-28 20:19:24,728.73,Card,38062,4434,20,28,8,Monday,871592,3,870.29,2610.87,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",1160.39,25.0,3,25,50,Ambala,580131,2023-04-28,New,4,1121.27,2023-08-28 20:34:24,2023-08-28 20:39:24,5.0,2.11,Traffic,True,5.0,2613579,4,"Overall good experience, thank you!",Product Quality,Positive,2023-08-28,15.0,20.0,0.75,3,True,Low Delay,Delayed,0-5 min,Low
1922667245,66252737,2023-09-24 16:33:09,2382.03,UPI,44104,4663,16,24,9,Sunday,378287,3,332.84,998.52,Lemonade,Cold Drinks & Juices,Ramesh-Jain,475.49,30.0,180,22,51,Warangal,272505,2024-09-12,Premium,15,1188.67,2023-09-24 16:43:09,2023-09-24 16:44:09,1.0,4.19,Traffic,True,1.0,1438649,5,Highly recommended!,Product Quality,Positive,2023-09-24,10.0,11.0,0.9090909090909091,3,False,Low Delay,Delayed,0-5 min,Medium
379758677,54139038,2023-12-26 22:43:09,1514.31,Card,53840,6636,22,26,12,Tuesday,171602,2,883.44,1766.88,Cola,Cold Drinks & Juices,Pal-Sehgal,1262.06,30.0,180,28,58,Dibrugarh,888729,2024-09-30,Inactive,10,1689.41,2023-12-26 22:55:09,2023-12-26 23:08:09,13.0,3.84,Traffic,True,13.0,7888565,3,Items were missing from my order.,Product Quality,Negative,2023-12-26,12.0,25.0,0.48,2,True,Medium Delay,Delayed,5-15 min,Medium
4903380842,71229024,2024-06-03 05:27:05,2029.84,Card,76089,6905,5,3,6,Monday,317242,3,198.15,594.45,Pulses,Grocery & Staples,Rastogi Group,233.12,15.0,365,22,63,Jamalpur,761366,2024-02-10,New,4,1869.02,2024-06-03 05:47:05,2024-06-03 05:53:05,6.0,0.86,Traffic,True,6.0,8993487,1,The packaging was poor.,Delivery,Negative,2024-06-03,20.0,26.0,0.7692307692307693,3,False,Medium Delay,Delayed,5-15 min,Medium
9244122658,1588560,2024-03-12 16:42:38,4095.18,UPI,24492,9332,16,12,3,Tuesday,26060,3,342.94,1028.82,Vitamins,Pharmacy,Shah and Sons,428.67,20.0,365,25,57,Anantapuram,900047,2023-12-01,New,10,945.18,2024-03-12 16:52:38,2024-03-12 17:15:38,23.0,1.9,Traffic,True,23.0,7394180,5,"Overall good experience, thank you!",App Experience,Positive,2024-03-12,10.0,33.0,0.30303030303030304,3,False,High Delay,Delayed,15+ min,High
5054410467,49147776,2023-07-01 12:16:23,1031.51,UPI,48965,9030,12,1,7,Saturday,60619,2,726.41,1452.82,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,10,97,Panvel,468561,2024-07-04,Inactive,5,1115.7,2023-07-01 12:27:23,2023-07-01 12:24:23,-3.0,1.76,On Time,False,0.0,6412617,4,The product met my expectations.,Product Quality,Neutral,2023-07-01,11.0,8.0,1.375,2,False,Low Delay,On Time / Early,0-5 min,Medium
9877212995,30065862,2024-05-04 01:18:51,1394.21,Card,52198,6829,1,4,5,Saturday,739534,3,994.56,2983.68,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1326.08,25.0,365,14,59,Allahabad,911359,2024-09-02,Regular,13,749.95,2024-05-04 01:34:51,2024-05-04 01:29:51,-5.0,3.48,On Time,False,0.0,6198175,1,Customer service was not helpful.,Delivery,Negative,2024-05-04,16.0,11.0,1.4545454545454546,3,False,Low Delay,On Time / Early,0-5 min,Medium
8375236356,22974816,2023-09-22 18:45:02,3194.98,Card,8079,557,18,22,9,Friday,890232,1,432.0,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,617.14,30.0,180,20,91,Bhusawal,182024,2024-01-08,Premium,1,865.72,2023-09-22 19:02:02,2023-09-22 19:06:02,4.0,4.38,Traffic,True,4.0,9766355,3,The order was incorrect.,Delivery,Negative,2023-09-22,17.0,21.0,0.8095238095238095,1,True,Low Delay,Delayed,0-5 min,High
2652063230,24144240,2023-11-22 02:11:55,154.78,Card,55939,1784,2,22,11,Wednesday,604184,3,397.55,1192.65,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",530.07,25.0,365,24,84,Tezpur,49861,2023-09-06,Regular,15,1938.81,2023-11-22 02:31:55,2023-11-22 02:32:55,1.0,0.7,Traffic,True,1.0,5492087,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-22,20.0,21.0,0.9523809523809523,3,False,Low Delay,Delayed,0-5 min,Low
7258243894,72797175,2024-07-14 23:08:25,1073.16,Card,15896,9247,23,14,7,Sunday,473929,3,440.19,1320.57,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",586.92,25.0,3,19,70,Loni,660030,2023-11-17,Regular,7,426.09,2024-07-14 23:19:25,2024-07-14 23:18:25,-1.0,4.18,On Time,False,0.0,7607345,5,Items were in perfect condition.,Delivery,Positive,2024-07-14,11.0,10.0,1.1,3,False,Low Delay,On Time / Early,0-5 min,Medium
5980648426,23982977,2023-12-15 03:26:00,995.87,UPI,76780,3979,3,15,12,Friday,373536,2,494.17,988.34,Dog Food,Pet Care,Chauhan-Sabharwal,760.26,35.0,365,14,64,Salem,569461,2023-07-04,New,2,1863.55,2023-12-15 03:43:00,2023-12-15 03:59:00,16.0,4.67,Traffic,True,16.0,3115449,2,The order was incorrect.,Customer Service,Negative,2023-12-15,17.0,33.0,0.5151515151515151,2,False,High Delay,Delayed,15+ min,Low
365104159,19581959,2023-11-27 04:56:51,1770.48,Card,42058,5202,4,27,11,Monday,771228,2,83.18,166.36,Pet Treats,Pet Care,Raja and Sons,127.97,35.0,365,25,73,Ghaziabad,187788,2023-04-23,Premium,5,1517.34,2023-11-27 05:08:51,2023-11-27 05:27:51,19.0,1.41,Traffic,True,19.0,2811451,3,Taste was not as expected.,App Experience,Negative,2023-11-27,12.0,31.0,0.3870967741935484,2,False,High Delay,Delayed,15+ min,Medium
7038005775,49617531,2023-07-02 02:09:47,4684.11,Cash,77255,8520,2,2,7,Sunday,284460,1,505.95,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",674.6,25.0,3,21,85,Firozabad,856856,2024-03-19,Inactive,12,1346.9,2023-07-02 02:19:47,2023-07-02 02:15:47,-4.0,2.96,On Time,False,0.0,8731726,4,The product met my expectations.,Product Quality,Neutral,2023-07-02,10.0,6.0,1.6666666666666667,1,False,Low Delay,On Time / Early,0-5 min,High
1456792223,80875034,2024-08-13 21:18:36,154.53,UPI,9753,8756,21,13,8,Tuesday,33797,2,888.12,1776.24,Pain Reliever,Pharmacy,Gaba LLC,1110.15,20.0,365,12,51,Mahbubnagar,197561,2023-07-15,Inactive,4,1407.92,2024-08-13 21:29:36,2024-08-13 21:24:36,-5.0,3.65,On Time,False,0.0,5710913,3,"It was okay, nothing special.",Customer Service,Neutral,2024-08-13,11.0,6.0,1.8333333333333333,2,True,Low Delay,On Time / Early,0-5 min,Low
6673964264,34526442,2024-10-18 05:43:01,4073.52,Wallet,33183,7039,5,18,10,Friday,133542,1,68.49,68.49,Detergent,Household Care,Edwin-Lall,91.32,25.0,365,21,72,Raipur,674102,2023-09-27,Regular,14,1956.45,2024-10-18 05:57:01,2024-10-18 05:58:01,1.0,2.02,Traffic,True,1.0,3219052,3,The product met my expectations.,Delivery,Neutral,2024-10-18,14.0,15.0,0.9333333333333333,1,False,Low Delay,Delayed,0-5 min,High
5780280518,74230420,2024-08-23 22:34:52,4501.34,Card,82210,4303,22,23,8,Friday,883013,1,989.88,989.88,Eggs,Dairy & Breakfast,Chahal Group,1237.35,20.0,7,13,98,Mathura,421244,2024-03-26,Regular,17,1315.38,2024-08-23 22:48:52,2024-08-23 22:51:52,3.0,3.34,Traffic,True,3.0,974795,2,Not worth the price I paid.,Customer Service,Negative,2024-08-23,14.0,17.0,0.8235294117647058,1,True,Low Delay,Delayed,0-5 min,High
6220137166,16485871,2023-12-09 22:09:35,1135.56,Cash,307,9282,22,9,12,Saturday,11422,1,127.16,127.16,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,169.55,25.0,3,20,65,Salem,105468,2024-06-25,Premium,6,1805.76,2023-12-09 22:20:35,2023-12-09 22:35:35,15.0,4.63,Traffic,True,15.0,7565756,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-12-09,11.0,26.0,0.4230769230769231,1,True,Medium Delay,Delayed,5-15 min,Medium
2615887425,18465047,2023-10-28 19:55:41,1311.74,Cash,32500,8175,19,28,10,Saturday,784827,3,274.25,822.75,Baby Wipes,Baby Care,Balakrishnan Ltd,391.79,30.0,365,26,77,Ghaziabad,531091,2024-03-25,New,8,746.88,2023-10-28 20:05:41,2023-10-28 20:15:41,10.0,2.09,Traffic,True,10.0,3219006,5,Good selection of products.,Customer Service,Positive,2023-10-28,10.0,20.0,0.5,3,True,Medium Delay,Delayed,5-15 min,Medium
5610987488,85626346,2023-08-14 12:07:35,1825.29,Card,51046,9441,12,14,8,Monday,611575,2,482.06,964.12,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",803.43,40.0,180,25,87,Ghaziabad,130770,2024-08-14,Regular,1,293.54,2023-08-14 12:18:35,2023-08-14 12:14:35,-4.0,0.85,On Time,False,0.0,3005557,5,"Overall good experience, thank you!",Product Quality,Positive,2023-08-14,11.0,7.0,1.5714285714285714,2,False,Low Delay,On Time / Early,0-5 min,Medium
6038240765,48002829,2023-05-27 00:19:57,1312.62,Cash,66705,1431,0,27,5,Saturday,51036,2,931.61,1863.22,Baby Food,Baby Care,Karnik PLC,1330.87,30.0,365,12,86,Mumbai,45238,2024-01-25,Inactive,17,754.33,2023-05-27 00:30:57,2023-05-27 00:30:57,0.0,3.29,On Time,False,0.0,4150095,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-05-27,11.0,11.0,1.0,2,False,Low Delay,On Time / Early,0-5 min,Medium
5004974422,83660688,2023-07-03 18:13:28,1589.73,Card,85319,1361,18,3,7,Monday,567671,1,418.48,418.48,Biscuits,Snacks & Munchies,Nagar LLC,643.82,35.0,90,12,90,Kottayam,317201,2024-07-13,Premium,1,1768.23,2023-07-03 18:32:28,2023-07-03 18:31:28,-1.0,1.63,On Time,False,0.0,1503251,5,Great prices and fast delivery!,Customer Service,Positive,2023-07-03,19.0,18.0,1.0555555555555556,1,True,Low Delay,On Time / Early,0-5 min,Medium
2349863203,20310720,2023-12-20 21:03:38,2752.02,Cash,76889,5204,21,20,12,Wednesday,726958,3,887.48,2662.44,Cat Food,Pet Care,Doctor-Patla,1365.35,35.0,365,18,79,Bhubaneswar,37268,2023-04-03,Regular,9,1677.91,2023-12-20 21:18:38,2023-12-20 21:22:38,4.0,4.83,Traffic,True,4.0,7376219,4,Very happy with the service!,Delivery,Positive,2023-12-20,15.0,19.0,0.7894736842105263,3,True,Low Delay,Delayed,0-5 min,Medium
9487956261,62600289,2023-07-25 07:28:56,2858.7,Cash,23324,7714,7,25,7,Tuesday,4452,1,169.88,169.88,Baby Wipes,Baby Care,Morar-Mistry,242.69,30.0,365,27,100,Udaipur,72489,2024-02-20,Inactive,10,1326.02,2023-07-25 07:44:56,2023-07-25 07:54:56,10.0,3.23,Traffic,True,10.0,2313608,5,"Excellent quality, will buy again!",Product Quality,Positive,2023-07-25,16.0,26.0,0.6153846153846154,1,False,Medium Delay,Delayed,5-15 min,Medium
7169945062,32830199,2023-06-14 02:25:15,3552.63,UPI,62218,7109,2,14,6,Wednesday,376447,3,724.84,2174.52,Butter,Dairy & Breakfast,Gara and Sons,906.05,20.0,7,17,64,Aizawl,531804,2024-08-27,Premium,2,680.11,2023-06-14 02:37:15,2023-06-14 02:40:15,3.0,4.36,Traffic,True,3.0,8268690,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-06-14,12.0,15.0,0.8,3,False,Low Delay,Delayed,0-5 min,High
5393866026,13164195,2023-04-10 00:45:20,1608.96,Cash,23975,6010,0,10,4,Monday,256051,2,400.92,801.84,Lotion,Personal Care,"Mannan, Naidu and Sama",616.8,35.0,365,17,100,Durg,142902,2023-11-26,Premium,17,786.74,2023-04-10 00:56:20,2023-04-10 00:51:20,-5.0,2.3,On Time,False,0.0,2128705,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-04-10,11.0,6.0,1.8333333333333333,2,False,Low Delay,On Time / Early,0-5 min,Medium
7266772806,79942821,2024-09-06 23:10:12,1746.31,Card,19227,6023,23,6,9,Friday,137909,1,864.3,864.3,Cough Syrup,Pharmacy,Dalal PLC,1080.37,20.0,365,23,65,Madhyamgram,776819,2023-09-05,Premium,19,1652.35,2024-09-06 23:24:12,2024-09-06 23:28:12,4.0,1.4,Traffic,True,4.0,445517,1,Very disappointed with the quality.,App Experience,Negative,2024-09-06,14.0,18.0,0.7777777777777778,1,False,Low Delay,Delayed,0-5 min,Medium
2411227007,46875863,2024-06-09 14:40:18,1406.39,Wallet,63131,4672,14,9,6,Sunday,337168,1,545.49,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,681.86,20.0,7,25,98,Bidar,158018,2023-10-14,Regular,8,1118.55,2024-06-09 14:54:18,2024-06-09 14:57:18,3.0,2.53,Traffic,True,3.0,4055107,2,Not worth the price I paid.,Delivery,Negative,2024-06-09,14.0,17.0,0.8235294117647058,1,False,Low Delay,Delayed,0-5 min,Medium
960728650,34526570,2023-04-16 07:58:44,426.72,UPI,42554,245,7,16,4,Sunday,187399,3,53.49,160.47,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,89.15,40.0,180,14,73,Mysore,369619,2024-07-29,New,19,847.76,2023-04-16 08:09:44,2023-04-16 08:16:44,7.0,3.51,Traffic,True,7.0,6100772,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-04-16,11.0,18.0,0.6111111111111112,3,False,Medium Delay,Delayed,5-15 min,Low
2326500581,24308515,2024-07-21 05:29:04,699.45,UPI,53100,6327,5,21,7,Sunday,123983,2,785.67,1571.34,Cough Syrup,Pharmacy,Kurian-Chhabra,982.09,20.0,365,25,72,Panchkula,546301,2023-10-26,Regular,20,1801.96,2024-07-21 05:49:04,2024-07-21 05:54:04,5.0,3.58,Traffic,True,5.0,5510018,2,Customer service was not helpful.,App Experience,Negative,2024-07-21,20.0,25.0,0.8,2,False,Low Delay,Delayed,0-5 min,Low
9489310879,42989999,2024-10-15 05:22:12,1479.13,UPI,13348,545,5,15,10,Tuesday,891833,3,493.19,1479.57,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,11,69,Mahbubnagar,396934,2024-03-17,New,2,247.46,2024-10-15 05:36:12,2024-10-15 05:33:12,-3.0,1.32,On Time,False,0.0,5001104,5,Very fresh and well-packaged.,Customer Service,Positive,2024-10-15,14.0,11.0,1.2727272727272727,3,False,Low Delay,On Time / Early,0-5 min,Medium
2341242955,8228843,2024-01-12 18:22:15,3830.72,UPI,6285,296,18,12,1,Friday,171602,1,883.44,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,1262.06,30.0,180,28,58,Bangalore,542334,2024-07-06,Inactive,1,1215.61,2024-01-12 18:41:15,2024-01-12 19:00:15,19.0,3.34,Traffic,True,19.0,2940619,2,Not worth the price I paid.,Customer Service,Negative,2024-01-12,19.0,38.0,0.5,1,True,High Delay,Delayed,15+ min,High
1023485121,63310076,2024-02-11 17:16:30,2017.92,Cash,74337,5019,17,11,2,Sunday,94225,3,77.11,231.32999999999998,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,13,70,Etawah,334921,2024-05-15,Regular,17,1123.43,2024-02-11 17:36:30,2024-02-11 17:38:30,2.0,1.34,Traffic,True,2.0,9559017,3,The product met my expectations.,Delivery,Neutral,2024-02-11,20.0,22.0,0.9090909090909091,3,False,Low Delay,Delayed,0-5 min,Medium
9742218709,83412446,2024-09-25 13:18:53,2931.03,Cash,4129,8354,13,25,9,Wednesday,891833,2,493.19,986.38,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,11,69,Avadi,389792,2023-05-25,Inactive,13,1935.31,2024-09-25 13:28:53,2024-09-25 13:27:53,-1.0,4.99,On Time,False,0.0,7129375,3,The product met my expectations.,Product Quality,Neutral,2024-09-25,10.0,9.0,1.1111111111111112,2,False,Low Delay,On Time / Early,0-5 min,Medium
9039933820,69219122,2023-12-09 15:07:56,2739.91,Card,11046,6194,15,9,12,Saturday,317242,3,198.15,594.45,Pulses,Grocery & Staples,Rastogi Group,233.12,15.0,365,22,63,Pimpri-Chinchwad,579100,2024-10-09,Premium,17,1177.34,2023-12-09 15:18:56,2023-12-09 15:17:56,-1.0,4.88,On Time,False,0.0,7580961,5,"Overall good experience, thank you!",Delivery,Positive,2023-12-09,11.0,10.0,1.1,3,False,Low Delay,On Time / Early,0-5 min,Medium
1391881327,50557979,2024-07-01 21:17:49,1331.1,UPI,48329,4496,21,1,7,Monday,123983,3,785.67,2357.0099999999998,Cough Syrup,Pharmacy,Kurian-Chhabra,982.09,20.0,365,25,72,Khammam,399392,2024-03-31,Premium,6,1557.45,2024-07-01 21:34:49,2024-07-01 21:38:49,4.0,3.69,Traffic,True,4.0,1278370,1,Customer service was not helpful.,Customer Service,Negative,2024-07-01,17.0,21.0,0.8095238095238095,3,True,Low Delay,Delayed,0-5 min,Medium
3360648053,2584499,2023-05-15 08:19:15,1278.25,Wallet,10234,2575,8,15,5,Monday,131136,1,37.8,37.8,Salt,Grocery & Staples,Deshpande-Rama,44.47,15.0,365,29,95,Ludhiana,880262,2024-09-13,Regular,2,1686.86,2023-05-15 08:38:15,2023-05-15 08:43:15,5.0,2.52,Traffic,True,5.0,4795324,3,The order was incorrect.,Delivery,Negative,2023-05-15,19.0,24.0,0.7916666666666666,1,True,Low Delay,Delayed,0-5 min,Medium
9758418980,69219122,2023-07-05 11:42:10,2212.5,Card,77182,6889,11,5,7,Wednesday,949818,2,483.05,966.1,Biscuits,Snacks & Munchies,Yohannan Inc,743.15,35.0,90,21,76,Pimpri-Chinchwad,579100,2024-10-09,Premium,17,1177.34,2023-07-05 11:58:10,2023-07-05 11:54:10,-4.0,3.4,On Time,False,0.0,4483833,3,The product met my expectations.,Customer Service,Neutral,2023-07-05,16.0,12.0,1.3333333333333333,2,True,Low Delay,On Time / Early,0-5 min,Medium
